employee_id,skill_name,skill_level,date_uploaded
EMP0361,Stakeholder Management,Advanced,2026-01-07
EMP0361,Project Management,Intermediate,2026-04-08
EMP0361,SQL,Advanced,2026-01-26
EMP0361,Machine Learning,Advanced,2025-08-16
EMP0361,Python,Intermediate,2025-06-16
EMP0362,Coaching,Intermediate,2025-06-23
EMP0362,Agile,Intermediate,2025-08-10
EMP0362,Power BI,Beginner,2025-10-03
EMP0362,Tableau,Beginner,2026-01-25
EMP0362,Project Management,Beginner,2025-11-23
EMP0362,Risk Management,Advanced,2026-02-14
EMP0363,Employment Law,Advanced,2026-06-02
EMP0363,Budgeting,Advanced,2026-01-23
EMP0363,Recruitment,Beginner,2026-01-10
EMP0363,Stakeholder Management,Beginner,2025-11-14
EMP0364,Excel,Beginner,2025-08-17
EMP0364,Project Management,Intermediate,2026-03-05
EMP0364,Agile,Advanced,2025-06-22
EMP0364,Machine Learning,Beginner,2025-09-24
EMP0364,Risk Management,Advanced,2026-02-24
EMP0365,Power BI,Beginner,2026-01-30
EMP0365,Stakeholder Management,Advanced,2025-12-06
EMP0365,SQL,Beginner,2026-04-13
EMP0365,Leadership,Beginner,2026-04-27
EMP0366,Data Analysis,Intermediate,2025-08-16
EMP0366,Python,Intermediate,2025-09-28
EMP0366,Agile,Beginner,2025-09-18
EMP0366,Project Management,Intermediate,2025-11-15
EMP0366,Change Management,Beginner,2025-08-15
EMP0366,Risk Management,Beginner,2026-05-10
EMP0367,Budgeting,Beginner,2025-10-15
EMP0367,Agile,Beginner,2025-06-14
EMP0367,Python,Advanced,2025-10-14
EMP0367,Stakeholder Management,Intermediate,2025-06-19
EMP0367,Project Management,Beginner,2026-05-31
EMP0367,SQL,Advanced,2026-02-19
EMP0367,Employment Law,Intermediate,2025-08-13
EMP0368,Employment Law,Beginner,2025-08-30
EMP0368,Recruitment,Intermediate,2026-02-05
EMP0368,Stakeholder Management,Intermediate,2025-10-08
EMP0369,Employment Law,Advanced,2025-11-28
EMP0369,Recruitment,Intermediate,2025-11-13
EMP0369,Project Management,Intermediate,2025-10-19
EMP0369,Power BI,Beginner,2025-08-18
EMP0369,SQL,Beginner,2025-08-16
EMP0369,Leadership,Advanced,2026-02-09
EMP0369,Budgeting,Beginner,2026-01-19
EMP0370,Tableau,Beginner,2026-03-22
EMP0370,Budgeting,Intermediate,2026-06-02
EMP0370,Coaching,Beginner,2025-11-03
EMP0370,Leadership,Intermediate,2026-03-30
EMP0371,Tableau,Beginner,2025-11-15
EMP0371,Employment Law,Beginner,2025-06-18
EMP0371,Agile,Beginner,2026-05-07
EMP0371,Communication,Beginner,2026-01-27
EMP0371,Risk Management,Intermediate,2025-07-19
EMP0371,Stakeholder Management,Beginner,2025-10-19
EMP0371,Change Management,Advanced,2025-12-17
EMP0372,Recruitment,Intermediate,2026-04-05
EMP0372,Tableau,Intermediate,2025-06-24
EMP0372,Stakeholder Management,Advanced,2026-02-25
EMP0372,Project Management,Advanced,2025-08-16
EMP0372,Data Analysis,Advanced,2025-07-09
EMP0373,Project Management,Advanced,2025-10-21
EMP0373,Change Management,Beginner,2025-11-23
EMP0373,Recruitment,Advanced,2026-01-11
EMP0373,Tableau,Intermediate,2025-07-18
EMP0373,Employment Law,Beginner,2026-03-13
EMP0373,Stakeholder Management,Advanced,2025-12-16
EMP0373,Power BI,Intermediate,2025-07-18
EMP0374,Coaching,Intermediate,2025-07-07
EMP0374,Excel,Intermediate,2025-06-08
EMP0374,Machine Learning,Intermediate,2025-08-01
EMP0374,Agile,Advanced,2025-11-16
EMP0374,Project Management,Intermediate,2025-10-22
EMP0374,Leadership,Intermediate,2025-08-10
EMP0374,Budgeting,Advanced,2025-10-19
EMP0375,Project Management,Advanced,2026-01-29
EMP0375,Tableau,Advanced,2025-06-13
EMP0375,Data Analysis,Advanced,2026-04-27
EMP0375,Excel,Beginner,2026-03-13
EMP0375,Recruitment,Intermediate,2026-04-15
EMP0375,Leadership,Beginner,2026-05-05
EMP0376,Tableau,Beginner,2026-04-14
EMP0376,Python,Intermediate,2025-07-25
EMP0376,Data Analysis,Beginner,2026-04-24
EMP0376,Coaching,Advanced,2025-11-19
EMP0376,SQL,Intermediate,2026-02-09
EMP0376,Stakeholder Management,Beginner,2026-01-12
EMP0377,Communication,Intermediate,2025-12-22
EMP0377,Tableau,Intermediate,2025-10-10
EMP0377,Project Management,Advanced,2026-01-18
EMP0377,Data Analysis,Advanced,2025-10-22
EMP0377,Risk Management,Beginner,2025-06-14
EMP0377,Employment Law,Advanced,2026-03-08
EMP0378,Risk Management,Beginner,2026-04-22
EMP0378,Budgeting,Intermediate,2025-12-31
EMP0378,Change Management,Intermediate,2025-11-07
EMP0378,Tableau,Intermediate,2026-03-19
EMP0378,Project Management,Intermediate,2026-06-01
EMP0378,Power BI,Beginner,2025-09-12
EMP0378,Stakeholder Management,Beginner,2025-12-12
EMP0379,Agile,Intermediate,2026-06-02
EMP0379,Data Analysis,Intermediate,2026-01-08
EMP0379,Tableau,Advanced,2026-02-08
EMP0379,Coaching,Beginner,2025-08-30
EMP0379,Power BI,Intermediate,2026-03-02
EMP0380,Tableau,Advanced,2025-07-11
EMP0380,Budgeting,Intermediate,2025-11-25
EMP0380,Coaching,Beginner,2026-01-23
EMP0380,Leadership,Beginner,2025-11-02
EMP0380,Excel,Advanced,2026-02-04
EMP0380,Recruitment,Advanced,2025-07-28
EMP0381,Change Management,Beginner,2026-03-05
EMP0381,Stakeholder Management,Beginner,2026-01-09
EMP0381,Budgeting,Beginner,2025-07-15
EMP0381,Leadership,Intermediate,2025-07-25
EMP0381,Agile,Intermediate,2026-01-18
EMP0382,Agile,Beginner,2026-03-03
EMP0382,SQL,Beginner,2026-01-13
EMP0382,Employment Law,Intermediate,2026-04-03
EMP0382,Data Analysis,Advanced,2025-10-25
EMP0382,Excel,Advanced,2026-06-02
EMP0382,Risk Management,Beginner,2026-04-21
EMP0382,Stakeholder Management,Beginner,2026-05-30
EMP0383,SQL,Intermediate,2025-11-28
EMP0383,Employment Law,Intermediate,2025-06-15
EMP0383,Budgeting,Beginner,2025-12-19
EMP0383,Communication,Beginner,2026-03-24
EMP0383,Coaching,Beginner,2026-01-21
EMP0383,Agile,Intermediate,2026-05-01
EMP0384,Agile,Beginner,2026-04-05
EMP0384,Project Management,Advanced,2026-01-30
EMP0384,SQL,Intermediate,2025-10-23
EMP0384,Risk Management,Beginner,2026-05-20
EMP0384,Budgeting,Beginner,2025-10-14
EMP0384,Communication,Advanced,2026-04-19
EMP0384,Tableau,Advanced,2025-07-01
EMP0385,Agile,Intermediate,2026-03-17
EMP0385,Coaching,Advanced,2026-05-16
EMP0385,Change Management,Advanced,2025-08-29
EMP0385,Risk Management,Advanced,2026-04-05
EMP0386,Agile,Advanced,2026-02-15
EMP0386,Change Management,Beginner,2026-02-06
EMP0386,SQL,Advanced,2025-10-27
EMP0386,Project Management,Intermediate,2026-05-30
EMP0386,Data Analysis,Beginner,2026-01-16
EMP0387,Leadership,Intermediate,2025-06-19
EMP0387,Coaching,Advanced,2026-03-19
EMP0387,Power BI,Intermediate,2026-04-22
EMP0387,Data Analysis,Beginner,2026-03-18
EMP0387,Risk Management,Intermediate,2026-04-21
EMP0387,Change Management,Advanced,2025-07-25
EMP0387,Recruitment,Intermediate,2025-07-21
EMP0388,Python,Advanced,2025-09-05
EMP0388,Recruitment,Beginner,2026-04-03
EMP0388,Communication,Intermediate,2026-02-07
EMP0389,Tableau,Beginner,2025-06-19
EMP0389,Recruitment,Intermediate,2025-12-05
EMP0389,Risk Management,Advanced,2026-03-30
EMP0389,Machine Learning,Intermediate,2026-05-17
EMP0389,Leadership,Intermediate,2025-06-10
EMP0390,Tableau,Advanced,2025-12-10
EMP0390,Change Management,Intermediate,2025-10-10
EMP0390,Agile,Intermediate,2025-08-04
EMP0390,Leadership,Advanced,2026-03-16
EMP0390,Machine Learning,Beginner,2025-09-08
EMP0390,Excel,Beginner,2025-10-19
EMP0391,Stakeholder Management,Advanced,2025-09-20
EMP0391,Recruitment,Intermediate,2026-03-04
EMP0391,Risk Management,Beginner,2025-07-24
EMP0391,Data Analysis,Intermediate,2025-07-24
EMP0391,Coaching,Beginner,2025-12-24
EMP0392,Tableau,Advanced,2025-06-22
EMP0392,Coaching,Intermediate,2025-08-28
EMP0392,SQL,Beginner,2025-07-28
EMP0393,Employment Law,Advanced,2025-07-04
EMP0393,Budgeting,Beginner,2026-05-15
EMP0393,Tableau,Beginner,2026-03-07
EMP0393,Python,Beginner,2026-02-23
EMP0393,Risk Management,Beginner,2025-10-01
EMP0394,Leadership,Intermediate,2025-09-10
EMP0394,Python,Advanced,2025-06-12
EMP0394,Coaching,Advanced,2026-01-26
EMP0394,Employment Law,Beginner,2025-12-01
EMP0395,Excel,Intermediate,2026-04-27
EMP0395,Data Analysis,Intermediate,2025-07-14
EMP0395,SQL,Beginner,2025-12-04
EMP0395,Employment Law,Advanced,2025-11-06
EMP0396,Python,Intermediate,2026-04-28
EMP0396,Stakeholder Management,Beginner,2025-09-14
EMP0396,Tableau,Beginner,2026-04-16
EMP0396,Recruitment,Advanced,2026-02-08
EMP0396,Agile,Advanced,2025-11-21
EMP0397,SQL,Advanced,2026-03-07
EMP0397,Machine Learning,Advanced,2025-08-25
EMP0397,Power BI,Intermediate,2026-04-13
EMP0397,Change Management,Advanced,2025-08-15
EMP0398,Risk Management,Beginner,2025-08-29
EMP0398,Budgeting,Intermediate,2025-09-21
EMP0398,Leadership,Intermediate,2025-07-05
EMP0398,Excel,Beginner,2025-09-06
EMP0398,Coaching,Advanced,2025-10-23
EMP0399,Employment Law,Advanced,2025-10-29
EMP0399,Tableau,Advanced,2025-12-23
EMP0399,Recruitment,Advanced,2026-02-03
EMP0399,SQL,Advanced,2025-08-31
EMP0399,Coaching,Beginner,2025-11-26
EMP0400,Stakeholder Management,Beginner,2026-01-12
EMP0400,Recruitment,Advanced,2026-05-29
EMP0400,Risk Management,Advanced,2026-03-29
EMP0400,Power BI,Intermediate,2026-06-03
EMP0400,SQL,Intermediate,2026-02-13
EMP0400,Data Analysis,Beginner,2025-12-27
EMP0400,Machine Learning,Beginner,2025-06-18
EMP0401,Tableau,Intermediate,2025-12-06
EMP0401,Machine Learning,Beginner,2026-03-28
EMP0401,Communication,Intermediate,2025-12-01
EMP0401,Python,Advanced,2026-01-30
EMP0401,Data Analysis,Beginner,2026-01-26
EMP0402,Excel,Advanced,2025-12-22
EMP0402,Coaching,Intermediate,2026-03-10
EMP0402,SQL,Intermediate,2025-06-18
EMP0402,Recruitment,Advanced,2025-08-15
EMP0402,Python,Beginner,2025-08-06
EMP0403,Python,Intermediate,2025-12-10
EMP0403,Coaching,Intermediate,2025-11-05
EMP0403,Excel,Beginner,2026-02-10
EMP0403,Machine Learning,Advanced,2025-07-07
EMP0403,Data Analysis,Advanced,2026-06-01
EMP0404,Python,Beginner,2025-12-21
EMP0404,Change Management,Advanced,2025-06-14
EMP0404,Tableau,Beginner,2026-03-20
EMP0404,Project Management,Beginner,2025-06-27
EMP0404,Stakeholder Management,Advanced,2025-11-17
EMP0404,Machine Learning,Intermediate,2025-08-06
EMP0405,Machine Learning,Beginner,2026-03-31
EMP0405,Excel,Intermediate,2026-04-25
EMP0405,Power BI,Intermediate,2025-08-18
EMP0405,SQL,Advanced,2026-05-12
EMP0405,Communication,Advanced,2025-11-14
EMP0405,Coaching,Intermediate,2026-04-24
EMP0405,Risk Management,Intermediate,2025-09-23
EMP0406,Communication,Intermediate,2025-07-08
EMP0406,Tableau,Advanced,2026-02-26
EMP0406,Agile,Advanced,2025-07-26
EMP0406,Stakeholder Management,Advanced,2025-09-11
EMP0406,Leadership,Beginner,2026-02-02
EMP0406,Power BI,Beginner,2026-01-21
EMP0407,Employment Law,Intermediate,2025-12-10
EMP0407,Excel,Beginner,2025-12-24
EMP0407,Leadership,Intermediate,2025-08-06
EMP0407,Tableau,Advanced,2026-05-25
EMP0407,SQL,Intermediate,2026-03-12
EMP0407,Budgeting,Intermediate,2025-07-26
EMP0408,Communication,Beginner,2025-06-21
EMP0408,Risk Management,Intermediate,2026-03-19
EMP0408,Python,Advanced,2026-04-24
EMP0408,Machine Learning,Beginner,2026-05-10
EMP0408,Budgeting,Beginner,2025-07-24
EMP0408,Leadership,Beginner,2026-01-10
EMP0409,Employment Law,Intermediate,2025-10-08
EMP0409,Leadership,Beginner,2025-12-19
EMP0409,Change Management,Beginner,2025-09-04
EMP0410,SQL,Intermediate,2025-07-23
EMP0410,Machine Learning,Advanced,2026-03-26
EMP0410,Stakeholder Management,Advanced,2025-06-14
EMP0410,Agile,Advanced,2026-05-28
EMP0411,Machine Learning,Beginner,2025-06-15
EMP0411,Python,Advanced,2026-01-19
EMP0411,Stakeholder Management,Beginner,2025-10-11
EMP0411,Excel,Advanced,2026-06-02
EMP0411,Data Analysis,Beginner,2025-11-20
EMP0411,Communication,Advanced,2026-01-19
EMP0412,Leadership,Intermediate,2026-02-08
EMP0412,Data Analysis,Intermediate,2025-09-19
EMP0412,Change Management,Advanced,2026-04-17
EMP0412,Budgeting,Intermediate,2025-10-01
EMP0412,Employment Law,Advanced,2025-09-07
EMP0413,Project Management,Advanced,2025-06-07
EMP0413,SQL,Beginner,2026-05-17
EMP0413,Risk Management,Beginner,2025-09-08
EMP0414,Employment Law,Beginner,2025-12-11
EMP0414,Agile,Advanced,2025-12-08
EMP0414,Coaching,Intermediate,2025-07-21
EMP0414,Recruitment,Intermediate,2026-02-06
EMP0414,Excel,Advanced,2026-01-16
EMP0415,Stakeholder Management,Advanced,2026-01-14
EMP0415,Coaching,Beginner,2026-03-21
EMP0415,Data Analysis,Intermediate,2025-11-17
EMP0416,Excel,Beginner,2025-08-17
EMP0416,Coaching,Beginner,2025-10-31
EMP0416,Power BI,Intermediate,2025-08-01
EMP0416,SQL,Intermediate,2025-10-20
EMP0417,Communication,Beginner,2025-12-30
EMP0417,SQL,Advanced,2025-06-10
EMP0417,Tableau,Advanced,2026-03-29
EMP0417,Change Management,Intermediate,2026-03-24
EMP0417,Stakeholder Management,Advanced,2025-08-21
EMP0417,Employment Law,Beginner,2025-12-26
EMP0417,Leadership,Beginner,2025-08-25
EMP0418,Leadership,Intermediate,2025-11-07
EMP0418,Project Management,Intermediate,2026-01-02
EMP0418,Employment Law,Intermediate,2025-07-15
EMP0418,Budgeting,Advanced,2026-01-17
EMP0418,Excel,Beginner,2026-03-02
EMP0418,Recruitment,Beginner,2026-03-31
EMP0418,Data Analysis,Beginner,2026-05-24
EMP0419,Stakeholder Management,Beginner,2025-06-19
EMP0419,Power BI,Intermediate,2026-03-30
EMP0419,Machine Learning,Advanced,2025-08-01
EMP0419,Leadership,Intermediate,2025-06-07
EMP0419,Employment Law,Advanced,2025-11-27
EMP0419,Data Analysis,Beginner,2025-11-20
EMP0419,Project Management,Intermediate,2025-10-07
EMP0420,Project Management,Intermediate,2026-05-30
EMP0420,SQL,Intermediate,2025-11-07
EMP0420,Power BI,Beginner,2025-06-28
EMP0420,Data Analysis,Beginner,2026-02-22
EMP0421,Project Management,Advanced,2025-12-22
EMP0421,Risk Management,Intermediate,2026-01-31
EMP0421,Agile,Intermediate,2025-11-11
EMP0422,Coaching,Advanced,2025-08-18
EMP0422,Employment Law,Advanced,2025-09-05
EMP0422,Tableau,Advanced,2025-07-13
EMP0423,Machine Learning,Intermediate,2026-05-16
EMP0423,Leadership,Beginner,2025-09-14
EMP0423,Risk Management,Advanced,2025-11-16
EMP0424,Tableau,Beginner,2026-01-08
EMP0424,Coaching,Intermediate,2025-11-15
EMP0424,Python,Intermediate,2026-01-11
EMP0425,Project Management,Advanced,2026-03-26
EMP0425,Budgeting,Intermediate,2025-07-11
EMP0425,Change Management,Intermediate,2026-04-21
EMP0425,Agile,Advanced,2025-09-23
EMP0425,Data Analysis,Beginner,2026-03-06
EMP0425,Recruitment,Advanced,2025-06-15
EMP0426,Communication,Intermediate,2025-08-08
EMP0426,Coaching,Advanced,2026-02-23
EMP0426,Budgeting,Intermediate,2026-04-21
EMP0426,Project Management,Intermediate,2025-12-23
EMP0426,Power BI,Advanced,2025-07-09
EMP0426,Data Analysis,Advanced,2026-03-15
EMP0426,Excel,Advanced,2026-04-04
EMP0427,Leadership,Beginner,2025-09-11
EMP0427,Risk Management,Advanced,2025-11-22
EMP0427,Recruitment,Advanced,2025-09-18
EMP0428,Project Management,Advanced,2025-07-04
EMP0428,Coaching,Beginner,2026-03-15
EMP0428,Machine Learning,Beginner,2026-03-07
EMP0428,Data Analysis,Advanced,2026-05-11
EMP0428,Agile,Intermediate,2025-12-31
EMP0428,Excel,Intermediate,2025-10-21
EMP0428,Tableau,Intermediate,2025-07-21
EMP0429,Leadership,Advanced,2026-01-28
EMP0429,Communication,Beginner,2025-10-15
EMP0429,SQL,Intermediate,2025-09-24
EMP0429,Data Analysis,Advanced,2026-06-04
EMP0430,Agile,Intermediate,2025-10-23
EMP0430,Power BI,Beginner,2025-08-03
EMP0430,SQL,Advanced,2026-06-03
EMP0430,Change Management,Beginner,2025-08-30
EMP0430,Employment Law,Intermediate,2025-07-24
EMP0430,Machine Learning,Advanced,2025-08-25
EMP0430,Coaching,Beginner,2026-05-12
EMP0431,Communication,Beginner,2026-05-21
EMP0431,Python,Advanced,2025-08-15
EMP0431,Recruitment,Advanced,2026-01-05
EMP0431,Data Analysis,Intermediate,2026-04-23
EMP0432,Leadership,Beginner,2025-06-27
EMP0432,Budgeting,Intermediate,2025-07-29
EMP0432,Project Management,Advanced,2025-06-17
EMP0433,Tableau,Beginner,2026-01-04
EMP0433,Project Management,Intermediate,2025-11-30
EMP0433,Risk Management,Intermediate,2026-05-03
EMP0433,Recruitment,Intermediate,2025-08-29
EMP0433,Change Management,Beginner,2026-01-08
EMP0433,Machine Learning,Intermediate,2026-03-30
EMP0433,Data Analysis,Beginner,2025-06-16
EMP0434,Employment Law,Advanced,2026-02-19
EMP0434,Machine Learning,Advanced,2026-05-08
EMP0434,Budgeting,Beginner,2025-08-18
EMP0434,Stakeholder Management,Advanced,2025-07-19
EMP0434,Leadership,Advanced,2026-04-23
EMP0435,Change Management,Advanced,2025-12-07
EMP0435,Budgeting,Beginner,2025-07-27
EMP0435,Employment Law,Advanced,2025-09-25
EMP0435,Communication,Advanced,2025-07-18
EMP0435,Stakeholder Management,Intermediate,2025-09-27
EMP0435,Tableau,Beginner,2025-07-29
EMP0436,Change Management,Beginner,2025-10-11
EMP0436,SQL,Advanced,2026-04-07
EMP0436,Data Analysis,Advanced,2026-02-20
EMP0436,Python,Advanced,2025-11-06
EMP0437,Python,Beginner,2026-06-01
EMP0437,Employment Law,Advanced,2026-02-23
EMP0437,Recruitment,Advanced,2026-01-13
EMP0437,Stakeholder Management,Intermediate,2026-05-03
EMP0437,Coaching,Intermediate,2026-01-04
EMP0437,Machine Learning,Advanced,2025-08-29
EMP0438,Data Analysis,Advanced,2025-08-19
EMP0438,Leadership,Advanced,2026-05-23
EMP0438,Employment Law,Beginner,2026-02-27
EMP0438,Project Management,Intermediate,2025-12-15
EMP0438,SQL,Advanced,2025-10-04
EMP0439,Python,Advanced,2025-12-17
EMP0439,Communication,Intermediate,2025-11-07
EMP0439,Agile,Advanced,2026-05-09
EMP0439,Excel,Advanced,2026-01-04
EMP0439,Employment Law,Advanced,2025-06-24
EMP0439,Power BI,Intermediate,2025-08-26
EMP0440,Data Analysis,Beginner,2026-01-14
EMP0440,SQL,Beginner,2025-12-15
EMP0440,Employment Law,Intermediate,2025-07-21
EMP0440,Coaching,Advanced,2026-03-14
EMP0440,Risk Management,Advanced,2025-07-31
EMP0440,Project Management,Intermediate,2026-03-03
EMP0440,Python,Advanced,2026-04-08
EMP0441,Employment Law,Intermediate,2026-02-05
EMP0441,Python,Intermediate,2025-10-18
EMP0441,Stakeholder Management,Intermediate,2026-02-16
EMP0441,SQL,Advanced,2026-01-03
EMP0441,Machine Learning,Beginner,2026-04-10
EMP0442,Python,Beginner,2025-10-02
EMP0442,SQL,Advanced,2026-03-20
EMP0442,Excel,Beginner,2025-12-14
EMP0442,Power BI,Intermediate,2025-09-11
EMP0442,Stakeholder Management,Intermediate,2025-12-21
EMP0443,Leadership,Advanced,2026-05-19
EMP0443,Machine Learning,Intermediate,2025-11-20
EMP0443,Communication,Advanced,2025-09-12
EMP0443,Tableau,Beginner,2026-06-04
EMP0444,Python,Beginner,2025-09-13
EMP0444,Excel,Advanced,2025-12-29
EMP0444,Employment Law,Beginner,2025-08-15
EMP0444,Power BI,Intermediate,2025-07-14
EMP0444,Data Analysis,Beginner,2025-12-24
EMP0445,SQL,Intermediate,2025-10-24
EMP0445,Change Management,Advanced,2026-04-07
EMP0445,Stakeholder Management,Intermediate,2026-03-22
EMP0445,Agile,Beginner,2026-01-17
EMP0446,Data Analysis,Beginner,2025-09-02
EMP0446,Machine Learning,Intermediate,2025-08-29
EMP0446,Leadership,Intermediate,2026-01-19
EMP0447,Change Management,Intermediate,2025-07-28
EMP0447,Power BI,Intermediate,2025-09-03
EMP0447,Project Management,Intermediate,2026-05-12
EMP0447,Python,Beginner,2026-05-23
EMP0448,Python,Intermediate,2026-03-07
EMP0448,Leadership,Advanced,2025-08-05
EMP0448,Coaching,Advanced,2025-07-19
EMP0448,Data Analysis,Advanced,2025-06-13
EMP0448,Tableau,Intermediate,2025-07-26
EMP0448,SQL,Intermediate,2025-12-29
EMP0449,SQL,Beginner,2025-06-14
EMP0449,Excel,Intermediate,2026-04-18
EMP0449,Risk Management,Intermediate,2025-12-30
EMP0449,Change Management,Advanced,2025-07-12
EMP0449,Machine Learning,Advanced,2025-10-11
EMP0450,Power BI,Intermediate,2025-11-18
EMP0450,Tableau,Beginner,2025-06-13
EMP0450,Communication,Advanced,2025-12-19
EMP0450,Budgeting,Intermediate,2025-10-17
EMP0450,Change Management,Intermediate,2026-05-22
EMP0450,Agile,Beginner,2025-10-06
EMP0451,Recruitment,Beginner,2026-01-13
EMP0451,Agile,Intermediate,2025-08-01
EMP0451,Risk Management,Advanced,2026-04-02
EMP0452,Leadership,Intermediate,2025-09-07
EMP0452,Coaching,Intermediate,2025-11-13
EMP0452,Tableau,Advanced,2025-11-07
EMP0452,Project Management,Beginner,2025-07-24
EMP0452,Stakeholder Management,Beginner,2025-08-30
EMP0452,Employment Law,Beginner,2025-10-03
EMP0452,Python,Intermediate,2026-05-04
EMP0453,SQL,Intermediate,2025-09-01
EMP0453,Budgeting,Advanced,2026-02-06
EMP0453,Machine Learning,Beginner,2025-07-02
EMP0453,Change Management,Advanced,2026-04-28
EMP0453,Coaching,Advanced,2025-06-07
EMP0454,Agile,Beginner,2025-12-31
EMP0454,Leadership,Intermediate,2026-05-02
EMP0454,Risk Management,Advanced,2026-04-12
EMP0454,Project Management,Advanced,2025-08-05
EMP0454,Stakeholder Management,Intermediate,2025-12-21
EMP0454,Python,Intermediate,2025-07-11
EMP0454,Power BI,Advanced,2026-05-06
EMP0455,SQL,Beginner,2025-07-03
EMP0455,Communication,Beginner,2025-10-18
EMP0455,Data Analysis,Advanced,2026-01-08
EMP0456,Risk Management,Advanced,2025-06-24
EMP0456,SQL,Intermediate,2025-10-27
EMP0456,Machine Learning,Advanced,2025-12-12
EMP0456,Employment Law,Beginner,2025-08-12
EMP0456,Project Management,Beginner,2025-07-28
EMP0456,Communication,Advanced,2025-11-12
